ProductID,ProductName,ProductPrice,ProductColor,ImageUrl,baseUrl
0654410024,Polo Shirt,14.99,"Dark blue, Beige melange, White/Monde, Light blue melange","https://lp2.hm.com/hmgoepprod?set=source[/ad/7a/ad7a269a1d0b75f15a3218fd6bf38c742c02909a.jpg],origin[dam],category[MEN_TSHIRTSTANKS_POLO],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0654410024.html
0732188001,Skinny Fit Twill Pants,24.99,"Dark gray, Black, White, Light taupe","https://lp2.hm.com/hmgoepprod?set=source[/7a/3e/7a3e7c2582109340a124c7aea6786df2a7780a13.jpg],origin[dam],category[men_trousers_trousers_skinny_all],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0732188001.html
0800396004,Quilted Cardigan,34.99,"White, Gray melange, Black","https://lp2.hm.com/hmgoepprod?set=source[/d0/31/d03128dcd63e51a0d322bcadab2a6a8a9d9571d7.jpg],origin[dam],category[men_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0800396004.html
0742258015,Hoodie,24.99,Cream,"https://lp2.hm.com/hmgoepprod?set=source[/ba/fd/bafdee1c154730520f13701903180fd32c204133.jpg],origin[dam],category[men_hoodiessweatshirts_hoodies],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0742258015.html
0859464003,Long Fit T-shirt,12.99,"Black, White, Gray melange","https://lp2.hm.com/hmgoepprod?set=source[/8e/b7/8eb771c848a74a404cdd3f91f45f877b27de5534.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0859464002.html
0857448003,Slim Fit Chino Shorts,17.99,"Dark khaki green, Light beige, Black, Pale pink","https://lp2.hm.com/hmgoepprod?set=source[/11/a0/11a031a8f12decc50e89498792cdc9fa071564db.jpg],origin[dam],category[men_shorts_chinos],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0857448003.html
0759595003,Muscle Fit Blazer,69.99,"Black, Dark gray/checked","https://lp2.hm.com/hmgoepprod?set=source[/ee/c9/eec93578996017d027c56c9fdcc7602426ac3d37.jpg],origin[dam],category[men_blazerssuits_blazers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0759595003.html
0637411016,Regular Fit Collarless Shirt,24.99,"White, Dark khaki green, Dark blue","https://lp2.hm.com/hmgoepprod?set=source[/a0/98/a0986a4622997d80d49ade052f729077263c95e6.jpg],origin[dam],category[men_shirts_casual],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0637411016.html
0707235011,Reversible Bomber Jacket,49.99,"Black/ornamental, Black/patterned","https://lp2.hm.com/hmgoepprod?set=source[/6a/ed/6aed073e656868287875315455cd91d3ba64fe7c.jpg],origin[dam],category[men_jacketscoats_bomberjackets],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0707235011.html
0843634001,Relaxed Fit Linen Pants,34.99,"Dark blue, Light beige, Dark gray, Brown","https://lp2.hm.com/hmgoepprod?set=source[/80/8e/808e9f214b0efea1cebb5a67bfaad51da684aef1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0843634001.html
0649440035,T-shirt with Motif,12.99,"White/leaves, White/Manhattan, Black/reflective, White/cubes","https://lp2.hm.com/hmgoepprod?set=source[/32/49/32497c992f94a137e1c01ed8a30359a517ce52f1.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0649440035.html
0852871001,Slim Fit Joggers,34.99,"Black, White/black checked, Dark gray/pinstriped","https://lp2.hm.com/hmgoepprod?set=source[/fd/28/fd28c1154bbd8026984cb111ddfa8aa102752579.jpg],origin[dam],category[men_trousers_joggers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0852871001.html
0843465004,Skinny Fit Suit Pants,34.99,"Black/gray plaid, Black, Black/checked, Beige/checked","https://lp2.hm.com/hmgoepprod?set=source[/88/41/8841815ddae6e4a6844b8b797b383a6f7f274d45.jpg],origin[dam],category[men_blazerssuits_trousers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0843465004.html
0843642002,Slim Fit Chinos,29.99,"Brown, Black, Beige, Dark blue","https://lp2.hm.com/hmgoepprod?set=source[/03/ed/03ed4f72b210ae11edda59f6fa2265224d77d5c0.jpg],origin[dam],category[men_trousers_chinos_slim_all],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0843642002.html
0843465005,Skinny Fit Suit Pants,34.99,"Black/gray plaid, Black, Black/checked, Beige/checked","https://lp2.hm.com/hmgoepprod?set=source[/0d/94/0d94f49b5762a458636284bc8b8ff85636b82808.jpg],origin[dam],category[men_blazerssuits_trousers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0843465005.html
0782616032,Cotton T-shirt,14.99,"White/pineapples, White/paisley-patterned, Black/leaf print, Dark blue/white striped","https://lp2.hm.com/hmgoepprod?set=source[/58/f3/58f3ed6d376cbc19b23b04f036ed35aeb35a368c.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0782616032.html
0860988001,Cotton T-shirt,14.99,"Natural white, Dark fawn","https://lp2.hm.com/hmgoepprod?set=source[/72/65/7265bee944f1f4a93551eee2984c6f0532b200b0.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0860988001.html
0826838001,Linen-blend Cargo Pants,34.99,"Black, Khaki green, Light beige melange","https://lp2.hm.com/hmgoepprod?set=source[/c3/81/c381118adab3aadda723ca631493108c664afc55.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0826838001.html
0857453005,Slim Fit Twill Shorts,19.99,"Brown, Black, Dark gray, Taupe","https://lp2.hm.com/hmgoepprod?set=source[/a0/6a/a06a078f5fe59066240ffa871546ee3f7e061153.jpg],origin[dam],category[men_shorts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0857453005.html
0821118001,Biker Jacket,69.99,Taupe,"https://lp2.hm.com/hmgoepprod?set=source[/dd/a9/dda9ece40df41c81374ded65422bca9b9042c9c7.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0821118001.html
0843634004,Relaxed Fit Linen Pants,34.99,"Dark blue, Light beige, Dark gray, Brown","https://lp2.hm.com/hmgoepprod?set=source[/84/0b/840bea2674f6e46b24d5a3bddbf83e2afd497754.jpg],origin[dam],category[men_trousers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0843634004.html
0618329003,Muscle Fit Cotton Shirt,24.99,"Black, White/patterned","https://lp2.hm.com/hmgoepprod?set=source[/31/f9/31f91a297fdf174b73ed1a63f5fc54d4c2b22fbf.jpg],origin[dam],category[men_shirts_casual],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0618329003.html
0852641001,Car Coat,69.99,Dark blue,"https://lp2.hm.com/hmgoepprod?set=source[/7f/35/7f35a7ca6031cd360900f2daa2e5c4113051e14d.jpg],origin[dam],category[men_jacketscoats_coats],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0852641001.html
0591466024,Slub Jersey T-shirt,12.99,"Black, White, Brown, White/narrow-striped","https://lp2.hm.com/hmgoepprod?set=source[/b2/b5/b2b5a23f1a4065f118a43dbb2871a592fec7cec8.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0591466024.html
0766402006,Slim Fit Joggers,34.99,"Black, Dark gray melange, Dark beige/plaid, Light gray melange","https://lp2.hm.com/hmgoepprod?set=source[/ef/13/ef1301cc2335e6f7a92cd9ac958e924f06f6b1e4.jpg],origin[dam],category[men_trousers_joggers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0766402006.html
0591466042,Slub Jersey T-shirt,12.99,"Black, White, Brown, White/narrow-striped","https://lp2.hm.com/hmgoepprod?set=source[/4c/11/4c1147884cba96f6ad740ca398df0173d6e6b2b7.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0591466042.html
0695324011,Regular Fit Shirt,24.99,"Red/plaid, Beige/plaid, Blue/plaid","https://lp2.hm.com/hmgoepprod?set=source[/a3/56/a3565b9755613328ed4013503009808c03bcd883.jpg],origin[dam],category[men_shirts_casual],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0695324011.html
0819500004,Padded Parka with Hood,52.99,"Light brown, Black, Dark green, Dark blue","https://lp2.hm.com/hmgoepprod?set=source[/95/37/953782dabe19dcc6592a9ee9cfbfa571ddac5b10.jpg],origin[dam],category[men_newarrivals_clothes],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0819500004.html
0852871003,Slim Fit Joggers,34.99,"Black, White/black checked, Dark gray/pinstriped","https://lp2.hm.com/hmgoepprod?set=source[/fd/8e/fd8e514d2b14ce7b7950b90a7114b875dbe968bc.jpg],origin[dam],category[men_trousers_joggers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0852871003.html
0715862009,Slub Jersey Henley Shirt,14.99,Black melange,"https://lp2.hm.com/hmgoepprod?set=source[/ef/55/ef555b2dbf44fd3e63450a75e8eaecf13c03ae16.jpg],origin[dam],category[men_tshirtstanks_longsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0715862009.html
0782616020,Cotton T-shirt,14.99,"White/pineapples, White/paisley-patterned, Black/leaf print, Dark blue/white striped","https://lp2.hm.com/hmgoepprod?set=source[/9d/1e/9d1e69fb377c09881f75f55d56bb7384e8a5abb1.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0782616020.html
0810510004,Cardigan with Zipper,49.99,"Black, Dark blue","https://lp2.hm.com/hmgoepprod?set=source[/45/19/451960e623a0fabbfb5760d1b1efc2932edf8e24.jpg],origin[dam],category[men_cardigansjumpers_jumpers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0810510004.html
0859276003,Regular Fit Utility Shirt,17.99,Beige,"https://lp2.hm.com/hmgoepprod?set=source[/ec/38/ec381136aab06da48a9197d0d592ea7f4a5a87d7.jpg],origin[dam],category[men_shirts_longsleeved],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0859276003.html
0707235007,Reversible Bomber Jacket,49.99,"Black/ornamental, Black/patterned","https://lp2.hm.com/hmgoepprod?set=source[/7d/09/7d09668b7039902bd29990f40a41ae449b778a29.jpg],origin[dam],category[men_jacketscoats_bomberjackets],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0707235007.html
0781758053,Slim Fit Easy-iron Shirt,14.99,"Burgundy/white dotted, White, Black, Light blue","https://lp2.hm.com/hmgoepprod?set=source[/c4/c1/c4c15081488867864b521f97a1b786722d7074e2.jpg],origin[dam],category[men_shirts_dressed],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0781758053.html
0695325020,Slim Fit Viscose Shirt,17.99,Black/ferns,"https://lp2.hm.com/hmgoepprod?set=source[/5d/32/5d32e9fb3dd5b817a17eb7e0560e7a3286e50369.jpg],origin[dam],category[men_shirts_casual],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0695325020.html
0761501008,Slim Fit Linen Suit Pants,34.99,"Dark gray, Black, Light beige melange, Dark blue melange","https://lp2.hm.com/hmgoepprod?set=source[/06/68/0668d1d9e09d53960b05d9f87b50c61a242d83b1.jpg],origin[dam],category[men_blazerssuits_trousers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0761501008.html
0673281015,Cardigan with Zip,34.99,"Light gray melange, Black, Beige melange, White","https://lp2.hm.com/hmgoepprod?set=source[/95/28/9528d50a922e9ae5112157d5cadb8f0b8d04dd39.jpg],origin[dam],category[men_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0673281015.html
0867240001,Jersey Shirt Jacket,34.99,Black,"https://lp2.hm.com/hmgoepprod?set=source[/0a/4f/0a4fe72e97de8705d83af5bcbe81958fe76425d3.jpg],origin[dam],category[men_jacketscoats_jackets],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0867240001.html
0826838002,Linen-blend Cargo Pants,34.99,"Black, Khaki green, Light beige melange","https://lp2.hm.com/hmgoepprod?set=source[/2a/ed/2aed881a25087999868e998b0e4067301967fbb6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0826838002.html
0607224001,Band-collar Shirt Slim fit,24.99,"White, Black, Burgundy","https://lp2.hm.com/hmgoepprod?set=source[/7d/25/7d25fd368082e5ad9fd182463c20cb68a2599734.jpg],origin[dam],category[men_shirt_dressed_slimfit],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0607224001.html
0724979001,Muscle Fit Sweatshirt Cardigan,34.99,Black,"https://lp2.hm.com/hmgoepprod?set=source[/a4/e5/a4e555a4700992abfdd3e59dd63072f81d87396d.jpg],origin[dam],category[men_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0724979001.html
0781820001,Muscle Fit Piqué Shirt,17.99,"Dark blue/white dotted, White, Black, Khaki green","https://lp2.hm.com/hmgoepprod?set=source[/9a/a6/9aa64fc7c177674e7026b0cf224736d064a2462f.jpg],origin[dam],category[men_shirts_shortsleeved],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0781820001.html
0695324009,Regular Fit Shirt,11.99,"Red/plaid, Beige/plaid, Blue/plaid","https://lp2.hm.com/hmgoepprod?set=source[/da/bf/dabfbc4181a934616a8593937402c554f02fce99.jpg],origin[dam],category[men_shirts_casual],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0695324009.html
0867583003,Suit Pants with Side Stripes,34.99,"Dark beige, Black/plaid","https://lp2.hm.com/hmgoepprod?set=source[/b4/b4/b4b48e4623c9018a806ddb44f0b35b7adb65c22b.jpg],origin[dam],category[men_blazerssuits_trousers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0867583003.html
0656677019,Patterned Resort Shirt,12.99,"Black/pineapples, Dark blue/white striped","https://lp2.hm.com/hmgoepprod?set=source[/6e/0d/6e0d0c8f80a11682cc5c7009619e81379aec7d82.jpg],origin[dam],category[men_shirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0656677019.html
0843642003,Slim Fit Chinos,29.99,"Brown, Black, Beige, Dark blue","https://lp2.hm.com/hmgoepprod?set=source[/8a/3a/8a3ae9f5524aee9918e48c955ad48c36eb7a3355.jpg],origin[dam],category[men_trousers_chinos_slim_all],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0843642003.html
0875826001,Plaid Linen-blend Shacket,39.99,Black/plaid,"https://lp2.hm.com/hmgoepprod?set=source[/18/91/189137de6bf5429cd9fb6fb5aec574d0f9bf8cae.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0875826001.html
0787125006,Cotton Cardigan,29.99,Taupe,"https://lp2.hm.com/hmgoepprod?set=source[/bb/15/bb15093391aa455cab955049dc851bcf5593822d.jpg],origin[dam],category[men_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0787125006.html
0817962003,Slim Fit Suit Pants,34.99,"Beige, Black","https://lp2.hm.com/hmgoepprod?set=source[/66/ab/66ab9c1450e26a7649b63d1821962bab2266d2e1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0817962003.html
0695324015,Regular Fit Shirt,24.99,"Red/plaid, Beige/plaid, Blue/plaid","https://lp2.hm.com/hmgoepprod?set=source[/c4/2e/c42ee2f0fd2f9ecdc7f4f5034e8ec89e7f13a93a.jpg],origin[dam],category[men_shirts_casual],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0695324015.html
0756118012,Patterned Muscle Fit T-shirt,14.99,"Dark blue/white striped, Black/white patterned, White/patterned, Dark blue/palm trees","https://lp2.hm.com/hmgoepprod?set=source[/17/7f/177fd0a6722e90b4f604edb91595179251eda8a2.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0756118012.html
0694119007,Hooded Jacket,49.99,Rust brown,"https://lp2.hm.com/hmgoepprod?set=source[/ab/18/ab188edc799b840e4b861a57350960f17c40a34b.jpg],origin[dam],category[men_jacketscoats_jackets],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0694119007.html
0395127001,Premium Cotton Shirt,29.99,"White, Black, Light blue","https://lp2.hm.com/hmgoepprod?set=source[/b1/dc/b1dc76d938b22314bca6193f3993105c959c8799.jpg],origin[dam],category[men_shirt_dressed_slimfit],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0395127001.html
0863456005,Coolmax® Polo Shirt,17.99,"White, Black, Sage green, Blue melange","https://lp2.hm.com/hmgoepprod?set=source[/f3/c3/f3c30cfdc9a3a60555cd9fe85f419bcf5c1dd8f2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0863456005.html
0714026012,Slim Fit Suit Pants,34.99,"Black, Gray, Dark blue, Blue melange","https://lp2.hm.com/hmgoepprod?set=source[/14/fd/14fd7372eaf3abd41c467cf53d420fc9584fa04c.jpg],origin[dam],category[men_trousers_dressed],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0714026012.html
0761501007,Slim Fit Linen Suit Pants,34.99,"Dark gray, Black, Light beige melange, Dark blue melange","https://lp2.hm.com/hmgoepprod?set=source[/e5/1c/e51c198a9f950b0f2c6b6d682d1ab823d85642ea.jpg],origin[dam],category[men_blazerssuits_trousers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0761501007.html
0759597001,Muscle Fit Suit Pants,34.99,"Black, Dark gray/checked","https://lp2.hm.com/hmgoepprod?set=source[/d1/88/d188391d2f1158966ca05977150b850d904f18fe.jpg],origin[dam],category[men_trousers_dressed],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0759597001.html
0756118013,Patterned Muscle Fit T-shirt,14.99,"Dark blue/white striped, Black/white patterned, White/patterned, Dark blue/palm trees","https://lp2.hm.com/hmgoepprod?set=source[/5b/21/5b21639f9c5b8abdf434495d682e367602d14bcf.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0756118013.html
0673281017,Cardigan with Zip,34.99,"Light gray melange, Black, Beige melange, White","https://lp2.hm.com/hmgoepprod?set=source[/d1/c4/d1c4b3aee0b77d681cfdf1025139fa6a72e1452c.jpg],origin[dam],category[men_cardigansjumpers_cardigans],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0673281017.html
0826838004,Linen-blend Cargo Pants,34.99,"Black, Khaki green, Light beige melange","https://lp2.hm.com/hmgoepprod?set=source[/01/07/0107ecc8fe6f55a6afe8f121270b89c3a65b6779.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0826838004.html
0654410031,Polo Shirt,14.99,"Dark blue, Beige melange, White/Monde, Light blue melange","https://lp2.hm.com/hmgoepprod?set=source[/22/eb/22ebba2974e0bf7061af035eca1ce3afb78665dd.jpg],origin[dam],category[MEN_TSHIRTSTANKS_POLO],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0654410031.html
0878987002,Relaxed Fit Shorts,29.99,"Dark blue, Light beige melange, Khaki green","https://lp2.hm.com/hmgoepprod?set=source[/b5/c2/b5c2b572b521e906e3c21cb57cf1f497bc39f4ca.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0878987002.html
0863753002,Fine-knit Polo Shirt,17.99,"Brown, Dark blue, Sage green, Beige melange","https://lp2.hm.com/hmgoepprod?set=source[/9e/35/9e35719da8f5df5368651f0e5fde33a1424c6cac.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0863753002.html
0634789009,Nylon-blend Bomber Jacket,49.99,"Dark khaki green, Black","https://lp2.hm.com/hmgoepprod?set=source[/ff/da/ffda9275c8424cc547657ac961d3cba858681c65.jpg],origin[dam],category[men_jacketscoats_bomberjackets],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0634789009.html
0607224011,Band-collar Shirt Slim fit,24.99,"White, Black, Burgundy","https://lp2.hm.com/hmgoepprod?set=source[/d4/9c/d49cfa0fe80956ea065d7cda42fdd0c8c1ea3bb1.jpg],origin[dam],category[men_shirt_dressed_slimfit],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0607224011.html
0703672008,Regular Fit Short-sleeve Shirt,24.99,"Black/patterned, Light beige/paisley-patterned, White/blue striped","https://lp2.hm.com/hmgoepprod?set=source[/c5/5d/c55d6005f9d5a9982eef539eae387ccc7561b4a4.jpg],origin[dam],category[men_shirts_shortsleeved],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0703672008.html
0713986015,Slim Fit Blazer,69.99,"Light gray/plaid, Black, Dark blue, Blue melange","https://lp2.hm.com/hmgoepprod?set=source[/6b/8a/6b8a3f9520b2144eb13ec52745eb1ef8eba89cea.jpg],origin[dam],category[men_blazerssuits_blazers],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0713986015.html
0863456001,Coolmax® Polo Shirt,17.99,"White, Black, Sage green, Blue melange","https://lp2.hm.com/hmgoepprod?set=source[/b6/39/b6395118a1d6dbc4ad4f5ebfea0b49e2cd2dc336.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0863456001.html
0835061002,Slim Fit Viscose Shirt,24.99,"Beige/striped, Burgundy/striped","https://lp2.hm.com/hmgoepprod?set=source[/f0/5d/f05dc68bff139504b7daaa796596e59c16009f0a.jpg],origin[dam],category[men_shirts_longsleeved],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0835061002.html
0863587001,Coolmax® T-shirt,12.99,"Black, White, Gray melange, Dark beige","https://lp2.hm.com/hmgoepprod?set=source[/f8/74/f874865e2aaeb15ef4a89f74fedc455189887816.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0863587001.html
0630823005,Linen T-shirt,14.99,"Dark blue, Red-brown","https://lp2.hm.com/hmgoepprod?set=source[/1b/06/1b06a9d04a982b744e9925ea536f46a97955db51.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0630823005.html
0849362001,Slim Fit Cropped Suit Pants,34.99,Light blue/white,"https://lp2.hm.com/hmgoepprod?set=source[/56/6b/566b18fd9065326593dda02661b6b0071e9a06bb.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0849362001.html
0817962001,Slim Fit Suit Pants,34.99,"Beige, Black","https://lp2.hm.com/hmgoepprod?set=source[/db/23/db23ae805b375b48bd6296a2799eb42effc44dce.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",https://www2.hm.com/en_us/productpage.0817962001.html
